Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 09/16  19:00:00,1133789784.673491,0.0,0.0,89713308.72273873,153786000.0,538279852.336432,351999296.7032966,0.0,11326.911023594232,0.0,15700277.229943054,0.0,15700277.229943054 
 09/16  20:00:00,1164546976.5356997,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,351999296.7032966,0.0,11318.773232270003,0.0,7885947.520073424,0.0,7885947.520073424 
 09/16  21:00:00,1076550377.123376,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,263999472.52747248,0.0,14543.536732410663,0.0,7890903.124373541,0.0,7890903.124373541 
 09/16  22:00:00,988544092.1046798,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,175999648.3516483,0.0,8082.693860750778,0.0,7880746.677885846,0.0,7880746.677885846 
 09/16  23:00:00,900544268.5000494,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,87999824.17582415,0.0,8083.265054335727,0.0,7881318.609836026,0.0,7881318.609836026 
 09/16  24:00:00,856544357.3425382,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8084.195455411892,0.0,7880923.2475176439,0.0,7880923.2475176439 
 09/17  01:00:00,856542747.3638744,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,6474.216791558184,0.0,7878532.531858279,0.0,7878532.531858279 
 09/17  02:00:00,856542748.1934204,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,6475.046337581172,0.0,7878729.892680284,0.0,7878729.892680284 
 09/17  03:00:00,856542739.031215,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,6465.884132201892,0.0,72000.0,0.0,72000.0 
 09/17  04:00:00,900542647.4221282,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,87999824.17582415,0.0,6462.187133061025,0.0,7878925.46553163,0.0,7878925.46553163 
 09/17  05:00:00,988547339.478064,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,175999648.3516483,0.0,11330.067244837384,0.0,15700470.495663135,0.0,15700470.495663135 
 09/17  06:00:00,1133784920.1714025,0.0,0.0,89713308.72273873,153786000.0,538279852.336432,351999296.7032966,0.0,6462.408935076346,0.0,72000.0,0.0,72000.0 
 09/17  07:00:00,1067998752.9596708,0.0,0.0,89713308.72273873,0.0,538279852.336432,439999120.8791207,0.0,6471.021379414101,0.0,7878962.172635497,0.0,7878962.172635497 
 09/17  08:00:00,1287421429.4859188,0.0,66654763.803419,89713308.72273873,0.0,538279852.336432,439999120.8791207,36488344.613953609,64328524.54128887,51957514.58896588,7878763.29043723,0.0,7878763.29043723 
 09/17  09:00:00,1388467428.8157628,0.0,169882374.54457326,89713308.72273873,0.0,538279852.336432,307999384.6153846,66718002.15942735,122350980.17706806,93523526.2601386,7878962.8391763209,0.0,7878962.8391763209 
 09/17  10:00:00,1253604542.9757772,0.0,205133150.76618595,89713308.72273873,0.0,538279852.336432,131999736.26373624,73358663.43305715,125493118.78766105,89626712.66596616,72000.0,0.0,72000.0 
 09/17  11:00:00,1202620965.4079502,0.0,162668690.7501545,89713308.72273873,0.0,538279852.336432,131999736.26373624,56916617.5212641,129519233.55348602,93523526.26013859,8001795.50234249,0.0,8001795.50234249 
 09/17  12:00:00,1359125223.9565929,0.0,264504553.86578245,89713308.72273873,0.0,538279852.336432,131999736.26373624,83789578.3174517,153417854.59614057,97420339.85431104,15578174.061489005,0.0,15578174.061489005 
 09/17  13:00:00,1271476575.379405,0.0,238563138.95897524,89713308.72273873,0.0,538279852.336432,131999736.26373624,67638942.76677494,127345324.44729884,77936271.88344883,7891468.07642772,0.0,7891468.07642772 
 09/17  14:00:00,1447750421.292908,0.0,341468785.67778798,89713308.72273873,0.0,538279852.336432,131999736.26373624,84188531.84648451,164679866.59141744,97420339.85431104,7883435.205414339,0.0,7883435.205414339 
 09/17  15:00:00,1288821319.2422178,0.0,253710058.1044529,89713308.72273873,0.0,538279852.336432,131999736.26373624,67425721.21313621,129756370.7182728,77936271.88344883,7878956.752046279,0.0,7878956.752046279 
 09/17  16:00:00,1568510024.3453634,0.0,293376353.7617585,89713308.72273873,0.0,538279852.336432,307999384.6153846,83813697.81241288,157907087.24232544,97420339.85431104,7878831.294825075,0.0,7878831.294825075 
 09/17  17:00:00,1542930309.483132,0.0,207563923.34668715,89713308.72273873,0.0,538279852.336432,439999120.8791207,67075085.651360947,122362746.66334318,77936271.88344883,7878865.97473374,0.0,7878865.97473374 
 09/17  18:00:00,1297904608.8391975,0.0,98278603.26802093,89713308.72273873,0.0,538279852.336432,439999120.8791207,33489415.486138319,59176172.20502239,38968135.94172441,72000.0,0.0,72000.0 
 09/17  19:00:00,1133784925.5790489,0.0,0.0,89713308.72273873,153786000.0,538279852.336432,351999296.7032966,0.0,6467.816581487985,0.0,7878858.933521199,0.0,7878858.933521199 
 09/17  20:00:00,1164542132.283664,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,351999296.7032966,0.0,6474.521196546299,0.0,7878426.769213883,0.0,7878426.769213883 
 09/17  21:00:00,1076547149.8082958,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,263999472.52747248,0.0,11316.221652468153,0.0,7885940.515522385,0.0,7885940.515522385 
 09/17  22:00:00,988542483.1087949,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,175999648.3516483,0.0,6473.697975853142,0.0,7878658.8802580819,0.0,7878658.8802580819 
 09/17  23:00:00,900542660.929884,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,87999824.17582415,0.0,6475.694888767703,0.0,7878854.4590995819,0.0,7878854.4590995819 
 09/17  24:00:00,856542739.5696859,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,6466.422603025996,0.0,7878247.566781831,0.0,7878247.566781831 
 09/18  01:00:00,1035970976.5120142,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8085.919453611793,0.0,72000.0,0.0,72000.0 
 09/18  02:00:00,1035970976.8495767,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8086.257016113502,0.0,7881305.146424894,0.0,7881305.146424894 
 09/18  03:00:00,1035970978.1356244,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8087.543063884662,0.0,7880919.674056679,0.0,7880919.674056679 
 09/18  04:00:00,1079970891.3511554,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8088.670682485448,0.0,7881502.721528087,0.0,7881502.721528087 
 09/18  05:00:00,1257688890.3504847,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,12954.771449339603,0.0,15705281.327203989,0.0,15705281.327203989 
 09/18  06:00:00,1903602113.7520958,0.0,132167984.05745772,179426617.44547747,153786000.0,717706469.7819098,351999296.7032966,107144389.87948308,144466948.05929823,116904407.82517325,795549199.0318518,787663409.2761813,7885789.755670462 
 09/18  07:00:00,2214339110.794799,0.0,150863386.0447232,538279852.336432,0.0,717706469.7819098,439999120.8791207,103907369.5922554,146678504.33518378,116904407.82517325,712364162.0167569,688758071.5176797,23606090.499077344 
 09/18  08:00:00,4236804399.7185947,0.0,196338988.6562997,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,103907369.5922554,149975398.74715296,116904407.82517325,128979278.54811737,81585590.49866574,47393688.049451667 
 09/18  09:00:00,4173876483.883699,0.0,256640945.1105153,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,103907369.5922554,158745262.72177709,116904407.82517325,73617334.5831414,26177129.708375668,47440204.874765727 
 09/18  10:00:00,4034852879.869243,0.0,281357618.198567,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104922377.2903344,169989626.27283944,116904407.82517325,59773007.289001,4416881.698660464,55356125.59034054 
 09/18  11:00:00,4099375213.3764464,0.0,333878561.5867419,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104482722.91094108,182430670.77126117,116904407.82517325,55930237.914291817,432172.249931308,55498065.66436051 
 09/18  12:00:00,3916881511.808795,0.0,329800689.42375507,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,107165084.51495902,180759097.20805557,116904407.82517325,80080306.39311359,543005.9591439597,79537300.43396963 
 09/18  13:00:00,4067388966.2485859,0.0,295038337.12053677,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,116127790.77482207,177639580.2457248,116904407.82517325,63566831.644223008,0.0,63566831.644223008 
 09/18  14:00:00,4051714635.99776,0.0,281615310.79947879,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,117679383.32274068,173836683.7680381,116904407.82517325,47384967.180798549,0.0,47384967.180798549 
 09/18  15:00:00,4041910243.777821,0.0,278568318.0433677,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,113217808.87462272,171540858.75232808,116904407.82517325,47352343.32724525,0.0,47352343.32724525 
 09/18  16:00:00,4214233213.5012066,0.0,276041380.4058464,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,113938110.66268851,169670815.97352118,116904407.82517325,55444112.84699582,0.0,55444112.84699582 
 09/18  17:00:00,3779987392.1509468,0.0,264639696.17416368,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,105734772.07559605,161310133.51473234,116904407.82517325,31525620.578333305,0.0,31525620.578333305 
 09/18  18:00:00,2991836826.6898419,0.0,205782419.5121946,897133087.2273873,0.0,1076559704.672864,439999120.8791207,103907369.5922554,151550716.98084606,116904407.82517325,63315392.321118239,31843219.179756404,31472173.141361834 
 09/18  19:00:00,2968791733.3243715,0.0,125234703.43602427,897133087.2273873,153786000.0,1076559704.672864,351999296.7032966,103907369.5922554,143267163.86736993,116904407.82517325,231556353.57648544,215815273.0850946,15741080.49139082 
 09/18  20:00:00,2424631344.3081896,0.0,91933554.75671369,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,103907369.5922554,139930575.8669309,116904407.82517325,519500495.96265378,495909794.3804716,23590701.58218208 
 09/18  21:00:00,2310532436.7935688,0.0,68867406.47209059,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,103907369.5922554,136897640.81275744,116904407.82517325,628333089.5962455,612627650.8446512,15705438.751594305 
 09/18  22:00:00,1257684025.0135236,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8089.434488346528,0.0,7880784.654143923,0.0,7880784.654143923 
 09/18  23:00:00,1079970890.0586558,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8087.378182985383,0.0,72000.0,0.0,72000.0 
 09/18  24:00:00,1035970976.9725788,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8086.380018067377,0.0,7881365.593950315,0.0,7881365.593950315 
 09/19  01:00:00,1035970980.7268808,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8090.134320264466,0.0,7880984.264058076,0.0,7880984.264058076 
 09/19  02:00:00,1035970982.0550115,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8091.4624509484165,0.0,7881577.014202761,0.0,7881577.014202761 
 09/19  03:00:00,1035970982.0410639,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8091.4485034335685,0.0,7881193.869275975,0.0,7881193.869275975 
 09/19  04:00:00,1079970895.492978,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8092.812505188041,0.0,7880812.8795224069,0.0,7880812.8795224069 
 09/19  05:00:00,1257688891.621608,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,12956.0425726991,0.0,15705407.261462432,0.0,15705407.261462432 
 09/19  06:00:00,1764386837.9270359,0.0,6246653.994679071,179426617.44547747,153786000.0,717706469.7819098,351999296.7032966,109958870.94172719,128358521.23477271,116904407.82517325,1121638978.4578155,1113752553.563744,7886424.894071317 
 09/19  07:00:00,2073136350.4097415,0.0,25040139.890067497,538279852.336432,0.0,717706469.7819098,439999120.8791207,103907369.5922554,131298990.10478248,116904407.82517325,925414888.5931618,901807297.4028847,23607591.19027726 
 09/19  08:00:00,4101376153.3993957,0.0,73507668.92203009,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,103907369.5922554,137378472.16222347,116904407.82517325,286453202.4953991,239053398.60275976,47399803.89263931 
 09/19  09:00:00,4043940112.6439425,0.0,139010418.3113506,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,106296831.2332565,144049956.6401848,116904407.82517325,139805634.23232133,92359291.57558091,47446342.65674042 
 09/19  10:00:00,4013708904.8823897,0.0,262400477.77298985,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,110493393.61790398,162231775.3839934,116904407.82517325,109399696.68308302,54039668.27562623,55360028.407456789 
 09/19  11:00:00,4062880431.795828,0.0,295203061.71356859,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,115105397.30555246,173988714.66920419,116904407.82517325,79711669.20490878,24209012.752790817,55502656.45211795 
 09/19  12:00:00,3921635397.885111,0.0,328134623.4350134,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,113472002.21339335,180872131.57467894,116904407.82517325,106728140.11726523,27186325.638430347,79541814.47883488 
 09/19  13:00:00,4212489338.4932448,0.0,416560726.82589259,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,127473632.44329542,189871721.11655424,116904407.82517325,64503777.50078498,930753.431817172,63573024.068967808 
 09/19  14:00:00,4219363579.3285386,0.0,422690396.46869239,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,128180686.77261587,189909237.9797278,116904407.82517325,47382779.50640513,0.0,47382779.50640513 
 09/19  15:00:00,4187449827.869727,0.0,394539550.72085627,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,127773347.28325796,186553671.75811089,116904407.82517325,47350419.79957098,0.0,47350419.79957098 
 09/19  16:00:00,4310676534.266286,0.0,348449765.2893669,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,127276045.64646745,180367816.87130104,116904407.82517325,55442236.35977486,0.0,55442236.35977486 
 09/19  17:00:00,3821279934.7367365,0.0,289049119.1706347,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,112046019.96952114,171882005.21012578,116904407.82517325,31526633.223250394,0.0,31526633.223250394 
 09/19  18:00:00,3065444193.967588,0.0,269003910.89460006,897133087.2273873,0.0,1076559704.672864,439999120.8791207,103931376.40715806,161912586.06128393,116904407.82517325,45915582.52117223,14438665.118660916,31476917.40251132 
 09/19  19:00:00,3133928960.656268,0.0,247911645.1508255,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,103907369.5922554,154970249.48446525,116904407.82517325,89283987.36202392,73541969.0336659,15742018.32835804 
 09/19  20:00:00,2542868094.896174,0.0,199465864.61770839,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,103907369.5922554,150635016.59392078,116904407.82517325,313741350.9958109,290151376.69195118,23589974.303859805 
 09/19  21:00:00,2365546875.3798749,0.0,118399364.31164111,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,103907369.5922554,142380121.5595124,116904407.82517325,492903177.4219841,477198243.7637917,15704933.6581924 
 09/19  22:00:00,1257684026.8638917,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8091.28485640747,0.0,72000.0,0.0,72000.0 
 09/19  23:00:00,1079970891.9737545,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8089.293281677136,0.0,7881500.649601256,0.0,7881500.649601256 
 09/19  24:00:00,1035970980.2804613,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8089.687900568792,0.0,7881117.003167222,0.0,7881117.003167222 
 09/20  01:00:00,1035970984.5470908,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8093.954530248868,0.0,7880741.604701634,0.0,7880741.604701634 
 09/20  02:00:00,1035970984.7609623,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8094.168401696813,0.0,7881338.535727653,0.0,7881338.535727653 
 09/20  03:00:00,1035970985.7020967,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8095.109536115793,0.0,7880961.838555906,0.0,7880961.838555906 
 09/20  04:00:00,1079970898.818546,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8096.138073293915,0.0,7881555.739153717,0.0,7881555.739153717 
 09/20  05:00:00,1257688895.4923728,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,12959.9133373879,0.0,15704984.556061894,0.0,15704984.556061894 
 09/20  06:00:00,1996107100.5030893,0.0,212007233.982917,179426617.44547747,153786000.0,717706469.7819098,351999296.7032966,111951316.74271257,152325758.02160264,116904407.82517325,746264719.4945691,738378501.7518845,7886217.742684561 
 09/20  07:00:00,2302774861.399787,0.0,231659718.69613774,538279852.336432,0.0,717706469.7819098,439999120.8791207,103907369.5922554,154317922.28875739,116904407.82517325,754798129.4852163,731187965.3166168,23610164.16859957 
 09/20  08:00:00,4327873336.545832,0.0,272470879.658905,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,103907369.5922554,164912444.5717841,116904407.82517325,328004726.9940149,280615110.09246209,47389616.90155283 
